name,model,tree_length
ENSG00000204021_AA,LG+F,1.476
ENSG00000108509_AA,JTT+F+G,0.604
ENSG00000154133_AA,JTT+F,1.249
ENSG00000097096_AA,JTT+F+G,1.474
ENSG00000086061_AA,LG+F,0.298
ENSG00000163171_AA,JTT+F,0.566
ENSG00000162885_AA,JTT+F,0.784
ENSG00000150593_AA,FLU+F,0.240
ENSG00000160213_AA,LG+F,2.366
ENSG00000137809_AA,WAG+F,0.658
ENSG00000168060_AA,WAG+F,1.377
ENSG00000262762_AA,WAG+F+G,1.406
ENSG00000122694_AA,Poisson+F+G,0.441
ENSG00000162624_AA,WAG+F,0.160
ENSG00000167925_AA,FLU+F,1.853
ENSG00000115221_AA,JTT+F+G,0.629
ENSG00000155666_AA,WAG+F,1.574
ENSG00000115234_AA,JTT+F+G,0.127
ENSG00000111716_AA,Poisson+F,0.333
ENSG00000150967_AA,FLU+F,0.584
ENSG00000070950_AA,Poisson+F+G,1.444
ENSG00000077232_AA,WAG+F,0.623
ENSG00000099991_AA,FLU+F+G,1.048
ENSG00000148154_AA,JTT+F+G,0.084
ENSG00000149313_AA,FLU+F+G,0.587
ENSG00000118785_AA,JTT+F+G,2.767
ENSG00000145191_AA,FLU+F,0.690
ENSG00000149179_AA,Poisson+F+G,0.432
ENSG00000151093_AA,FLU+F,0.854
ENSG00000109132_AA,LG+F,0.195
ENSG00000119698_AA,LG+F+G,0.642
ENSG00000102897_AA,Poisson+F,0.630
ENSG00000111012_AA,JTT+F,0.983
ENSG00000137251_AA,Poisson+F,1.051
ENSG00000089916_AA,WAG+F,0.545
ENSG00000132549_AA,FLU+F+G,0.851
ENSG00000165553_AA,FLU+F+G,0.565
ENSG00000162398_AA,FLU+F+G,2.189
ENSG00000074356_AA,FLU+F+G,0.612
ENSG00000065485_AA,Poisson+F,0.594
ENSG00000204262_AA,Poisson+F+G,0.340
ENSG00000108270_AA,LG+F,0.928
ENSG00000169760_AA,JTT+F,0.080
ENSG00000172789_AA,JTT+F,0.219
ENSG00000186648_AA,JTT+F,0.333
ENSG00000188158_AA,Poisson+F+G,0.888
ENSG00000140391_AA,Poisson+F+G,0.229
ENSG00000262217_AA,FLU+F,1.053
ENSG00000173486_AA,FLU+F,0.253
ENSG00000102904_AA,JTT+F+G,1.567
ENSG00000126262_AA,LG+F,1.350
ENSG00000181273_AA,JTT+F,1.928
ENSG00000136874_AA,WAG+F+G,0.610
ENSG00000111652_AA,WAG+F+G,0.082
ENSG00000146731_AA,FLU+F+G,0.370
ENSG00000120129_AA,LG+F,0.460
ENSG00000147576_AA,JTT+F+G,0.653
ENSG00000205302_AA,FLU+F+G,0.211
ENSG00000136861_AA,WAG+F+G,2.335
ENSG00000111647_AA,WAG+F+G,0.925
ENSG00000124191_AA,WAG+F,0.376
ENSG00000152208_AA,WAG+F,0.106
ENSG00000135363_AA,Poisson+F,0.163
ENSG00000264776_AA,WAG+F,0.156
ENSG00000196431_AA,LG+F+G,0.554
ENSG00000173406_AA,WAG+F+G,0.254
ENSG00000164252_AA,Poisson+F+G,1.323
ENSG00000119655_AA,Poisson+F+G,2.343
ENSG00000148604_AA,Poisson+F+G,1.660
ENSG00000002330_AA,FLU+F,1.246
ENSG00000181026_AA,WAG+F,1.297
ENSG00000090382_AA,LG+F+G,2.311
ENSG00000125895_AA,Poisson+F,0.908
ENSG00000013392_AA,JTT+F,0.495
ENSG00000151376_AA,FLU+F+G,0.501
ENSG00000179477_AA,LG+F+G,0.976
ENSG00000092096_AA,LG+F+G,0.238
ENSG00000075651_AA,WAG+F+G,0.723
ENSG00000132470_AA,LG+F,0.778
ENSG00000121741_AA,Poisson+F,0.315
ENSG00000135333_AA,FLU+F,0.054
ENSG00000089006_AA,LG+F+G,0.277
ENSG00000103671_AA,FLU+F,0.701
ENSG00000266334_AA,LG+F,0.087
ENSG00000168282_AA,LG+F,0.656
ENSG00000263309_AA,WAG+F+G,1.683
ENSG00000114857_AA,LG+F+G,1.372
ENSG00000120656_AA,FLU+F+G,0.087
ENSG00000112486_AA,WAG+F,1.637
ENSG00000101439_AA,Poisson+F,2.555
ENSG00000116273_AA,FLU+F,0.456
ENSG00000180433_AA,JTT+F+G,1.484
ENSG00000258518_AA,Poisson+F,0.126
ENSG00000137204_AA,FLU+F+G,1.560
ENSG00000171148_AA,JTT+F,0.057
ENSG00000125691_AA,JTT+F,0.000
ENSG00000169018_AA,Poisson+F,0.052
ENSG00000062598_AA,LG+F+G,0.081
ENSG00000104671_AA,Poisson+F,0.269
ENSG00000148484_AA,LG+F+G,0.599
ENSG00000154217_AA,JTT+F+G,0.223
ENSG00000196090_AA,JTT+F+G,0.082
ENSG00000073849_AA,JTT+F+G,1.313
ENSG00000165887_AA,JTT+F+G,0.960
ENSG00000170248_AA,LG+F+G,0.351
ENSG00000170231_AA,JTT+F+G,2.266
ENSG00000033122_AA,Poisson+F,0.245
ENSG00000017483_AA,LG+F,1.080
ENSG00000118113_AA,LG+F,1.949
ENSG00000144354_AA,WAG+F+G,1.010
ENSG00000187122_AA,WAG+F+G,0.448
ENSG00000164941_AA,JTT+F,0.231
ENSG00000085871_AA,JTT+F+G,1.855
ENSG00000101407_AA,Poisson+F,1.041
ENSG00000161896_AA,Poisson+F+G,1.573
ENSG00000166548_AA,WAG+F+G,1.410
ENSG00000175318_AA,JTT+F,1.557
ENSG00000175229_AA,WAG+F+G,0.443
ENSG00000102781_AA,WAG+F,0.266
ENSG00000146592_AA,JTT+F+G,0.186
ENSG00000141744_AA,LG+F,1.013
ENSG00000133028_AA,LG+F+G,1.192
ENSG00000189007_AA,FLU+F+G,1.035
ENSG00000129292_AA,Poisson+F,0.615
ENSG00000121542_AA,Poisson+F,0.269
ENSG00000214013_AA,WAG+F+G,1.162
ENSG00000183977_AA,LG+F,2.637
ENSG00000143552_AA,Poisson+F+G,1.142
ENSG00000021826_AA,LG+F+G,0.449
ENSG00000135596_AA,JTT+F,1.182
ENSG00000162702_AA,FLU+F+G,0.496
ENSG00000163545_AA,JTT+F+G,1.107
ENSG00000153956_AA,JTT+F,0.207
ENSG00000128309_AA,LG+F+G,1.317
ENSG00000261698_AA,Poisson+F+G,0.886
ENSG00000137727_AA,JTT+F,1.387
ENSG00000110090_AA,LG+F,0.874
ENSG00000101265_AA,JTT+F,0.351
ENSG00000086189_AA,FLU+F,0.368
ENSG00000161204_AA,JTT+F+G,0.260
ENSG00000158825_AA,LG+F+G,1.367
ENSG00000167004_AA,WAG+F,0.481
ENSG00000126785_AA,FLU+F,0.367
ENSG00000263141_AA,WAG+F+G,0.302
ENSG00000165915_AA,WAG+F+G,0.828
ENSG00000142733_AA,WAG+F+G,0.953
ENSG00000143418_AA,JTT+F+G,0.490
ENSG00000115568_AA,FLU+F,0.955
ENSG00000051108_AA,FLU+F,0.769
ENSG00000151746_AA,JTT+F,0.275
ENSG00000128534_AA,JTT+F,0.042
ENSG00000164209_AA,WAG+F+G,0.613
ENSG00000142751_AA,Poisson+F+G,0.374
ENSG00000196935_AA,JTT+F+G,0.164
ENSG00000179542_AA,JTT+F,0.197
ENSG00000119801_AA,LG+F+G,0.009
ENSG00000023228_AA,LG+F+G,0.408
ENSG00000101230_AA,JTT+F,0.453
ENSG00000197081_AA,Poisson+F,1.294
ENSG00000187726_AA,Poisson+F+G,0.872
ENSG00000087086_AA,WAG+F,1.158
ENSG00000153922_AA,LG+F,0.227
ENSG00000185963_AA,Poisson+F+G,0.486
ENSG00000124641_AA,WAG+F+G,0.198
ENSG00000163818_AA,Poisson+F,0.733
ENSG00000178217_AA,WAG+F,0.630
ENSG00000182568_AA,JTT+F,0.176
ENSG00000100991_AA,WAG+F,0.116
ENSG00000108823_AA,JTT+F+G,1.048
ENSG00000163904_AA,LG+F,0.720
ENSG00000047346_AA,JTT+F+G,1.348
ENSG00000151388_AA,JTT+F+G,1.336
ENSG00000106392_AA,JTT+F+G,0.666
ENSG00000168310_AA,JTT+F,0.463
ENSG00000162433_AA,WAG+F+G,0.744
ENSG00000134717_AA,JTT+F+G,0.152
ENSG00000057252_AA,LG+F+G,1.120
ENSG00000118960_AA,WAG+F+G,1.938
ENSG00000127951_AA,LG+F+G,1.252
ENSG00000244588_AA,FLU+F,1.600
ENSG00000103502_AA,Poisson+F+G,0.667
ENSG00000138069_AA,FLU+F,0.178
ENSG00000123080_AA,FLU+F,0.338
ENSG00000038427_AA,WAG+F,2.254
ENSG00000043143_AA,Poisson+F+G,0.563
ENSG00000138433_AA,WAG+F,1.260
ENSG00000085377_AA,FLU+F+G,0.308
ENSG00000115423_AA,Poisson+F,0.725
ENSG00000182901_AA,Poisson+F,0.108
ENSG00000151065_AA,LG+F,1.618
ENSG00000136111_AA,Poisson+F,0.528
ENSG00000114698_AA,JTT+F,1.656
ENSG00000106804_AA,Poisson+F+G,1.839
ENSG00000063015_AA,JTT+F,0.568
ENSG00000177103_AA,JTT+F,0.177
ENSG00000163001_AA,JTT+F,0.842
ENSG00000141441_AA,JTT+F,0.582
ENSG00000148735_AA,LG+F+G,2.597
ENSG00000109189_AA,FLU+F+G,0.049
ENSG00000174004_AA,LG+F+G,2.154
ENSG00000129691_AA,FLU+F,0.267
ENSG00000138614_AA,LG+F,0.134
ENSG00000011376_AA,WAG+F,1.028
ENSG00000138892_AA,WAG+F,1.470
ENSG00000089692_AA,JTT+F,2.026
ENSG00000166825_AA,LG+F+G,2.366
ENSG00000112238_AA,JTT+F+G,0.991
ENSG00000081051_AA,FLU+F+G,1.988
ENSG00000167658_AA,LG+F,0.356
ENSG00000171806_AA,Poisson+F,1.790
ENSG00000134954_AA,LG+F,0.222
ENSG00000115963_AA,FLU+F,0.033
ENSG00000104760_AA,WAG+F,1.084
ENSG00000110917_AA,LG+F+G,0.339
ENSG00000121005_AA,JTT+F+G,0.570
ENSG00000111912_AA,Poisson+F,0.828
ENSG00000100372_AA,LG+F+G,0.546
ENSG00000196632_AA,FLU+F+G,1.324
ENSG00000100889_AA,LG+F+G,0.558
ENSG00000153086_AA,WAG+F,0.673
ENSG00000148200_AA,WAG+F+G,0.113
ENSG00000006611_AA,FLU+F,0.558
ENSG00000106605_AA,FLU+F,0.881
ENSG00000119487_AA,Poisson+F+G,0.092
ENSG00000164291_AA,JTT+F,0.997
ENSG00000091622_AA,JTT+F+G,0.681
ENSG00000090470_AA,FLU+F+G,0.749
ENSG00000147955_AA,WAG+F+G,0.515
ENSG00000130748_AA,WAG+F,0.512
ENSG00000141497_AA,WAG+F+G,0.971
ENSG00000135709_AA,LG+F+G,1.030
ENSG00000164091_AA,WAG+F,0.114
ENSG00000198799_AA,LG+F,0.661
ENSG00000131381_AA,LG+F+G,1.218
ENSG00000085788_AA,JTT+F+G,0.595
ENSG00000124171_AA,FLU+F+G,0.575
ENSG00000034533_AA,JTT+F+G,1.465
ENSG00000142224_AA,FLU+F,2.411
ENSG00000157554_AA,LG+F+G,0.252
ENSG00000155640_AA,LG+F+G,2.347
ENSG00000157404_AA,LG+F+G,0.967
ENSG00000124164_AA,FLU+F+G,0.559
ENSG00000153993_AA,FLU+F+G,0.663
ENSG00000263761_AA,LG+F+G,1.404
ENSG00000165669_AA,LG+F,1.198
ENSG00000175029_AA,Poisson+F+G,0.796
ENSG00000161395_AA,LG+F,0.773
ENSG00000130312_AA,FLU+F,1.638
ENSG00000138092_AA,LG+F,1.992
ENSG00000115942_AA,JTT+F+G,1.034
ENSG00000108840_AA,JTT+F,0.255
ENSG00000164440_AA,WAG+F+G,2.180
ENSG00000144218_AA,Poisson+F,0.797
ENSG00000054983_AA,JTT+F+G,1.523
ENSG00000115350_AA,Poisson+F+G,0.582
ENSG00000155265_AA,LG+F+G,0.200
ENSG00000263344_AA,LG+F+G,0.344
ENSG00000160714_AA,Poisson+F+G,0.134
ENSG00000143537_AA,LG+F+G,1.669
ENSG00000174799_AA,FLU+F,1.048
ENSG00000174516_AA,JTT+F+G,0.221
ENSG00000157216_AA,Poisson+F+G,0.303
ENSG00000261378_AA,FLU+F+G,0.363
ENSG00000135018_AA,WAG+F,0.411
ENSG00000121022_AA,LG+F,0.027
ENSG00000137168_AA,LG+F+G,0.095
ENSG00000164434_AA,FLU+F,0.727
ENSG00000117505_AA,FLU+F+G,0.079
ENSG00000100142_AA,FLU+F+G,0.430
ENSG00000107789_AA,FLU+F+G,1.033
ENSG00000152779_AA,JTT+F,0.727
ENSG00000168079_AA,FLU+F+G,0.770
ENSG00000109956_AA,LG+F,0.216
ENSG00000107954_AA,JTT+F,0.452
ENSG00000160094_AA,JTT+F,0.048
ENSG00000188641_AA,JTT+F+G,0.833
ENSG00000169554_AA,LG+F+G,0.192
ENSG00000139970_AA,LG+F,1.058
ENSG00000161960_AA,JTT+F,0.025
ENSG00000101310_AA,JTT+F+G,0.308
ENSG00000171462_AA,FLU+F+G,0.722
ENSG00000110799_AA,LG+F+G,1.483
ENSG00000065882_AA,Poisson+F,0.663
ENSG00000159267_AA,FLU+F,1.730
ENSG00000111554_AA,LG+F,1.630
ENSG00000164363_AA,Poisson+F,1.718
ENSG00000035403_AA,FLU+F,0.091
ENSG00000116005_AA,LG+F+G,1.371
ENSG00000101104_AA,Poisson+F+G,1.222
ENSG00000104824_AA,LG+F+G,0.067
ENSG00000132639_AA,LG+F,0.000
ENSG00000146021_AA,FLU+F,0.154
ENSG00000159111_AA,FLU+F+G,1.819
ENSG00000135218_AA,JTT+F,1.285
ENSG00000033800_AA,JTT+F+G,0.100
ENSG00000108592_AA,JTT+F+G,0.801
ENSG00000203877_AA,JTT+F+G,1.379
ENSG00000073578_AA,Poisson+F+G,0.627
ENSG00000162761_AA,Poisson+F,0.167
ENSG00000109685_AA,Poisson+F+G,1.024
ENSG00000166025_AA,FLU+F+G,0.677
ENSG00000092931_AA,LG+F+G,0.510
ENSG00000055609_AA,Poisson+F,1.015
ENSG00000119632_AA,LG+F+G,3.945
ENSG00000140280_AA,LG+F,1.084
ENSG00000214595_AA,JTT+F+G,0.193
ENSG00000101282_AA,WAG+F+G,1.411
ENSG00000141456_AA,Poisson+F,0.862
ENSG00000185262_AA,WAG+F+G,1.189
ENSG00000168434_AA,JTT+F,0.576
ENSG00000143942_AA,FLU+F+G,0.802
ENSG00000102870_AA,LG+F,0.635
ENSG00000006194_AA,Poisson+F+G,0.902
ENSG00000198356_AA,LG+F,0.270
ENSG00000179299_AA,JTT+F,1.493
ENSG00000063761_AA,JTT+F+G,0.904
ENSG00000105993_AA,JTT+F+G,1.177
ENSG00000111049_AA,FLU+F,0.597
ENSG00000137872_AA,LG+F+G,0.326
ENSG00000151692_AA,FLU+F,0.331
ENSG00000110330_AA,JTT+F+G,0.953
ENSG00000132109_AA,FLU+F,2.251
ENSG00000144290_AA,FLU+F,0.114
ENSG00000172171_AA,JTT+F+G,1.901
ENSG00000188803_AA,JTT+F,0.361
ENSG00000198812_AA,Poisson+F,1.069
ENSG00000136908_AA,JTT+F,0.933
ENSG00000168461_AA,JTT+F,0.299
ENSG00000105711_AA,JTT+F,0.432
ENSG00000161610_AA,JTT+F+G,1.563
ENSG00000128791_AA,LG+F+G,0.411
ENSG00000003147_AA,LG+F,0.707
ENSG00000076382_AA,LG+F+G,2.052
ENSG00000155760_AA,WAG+F+G,0.279
ENSG00000139218_AA,FLU+F,1.632
ENSG00000205765_AA,Poisson+F+G,0.743
ENSG00000197461_AA,Poisson+F,0.760
ENSG00000158987_AA,Poisson+F+G,0.504
ENSG00000104044_AA,WAG+F,1.078
ENSG00000100307_AA,Poisson+F+G,0.673
ENSG00000105879_AA,LG+F,0.170
ENSG00000109132_AA,Poisson+F,0.192
ENSG00000164077_AA,LG+F+G,0.891
ENSG00000186049_AA,JTT+F,1.116
ENSG00000097021_AA,Poisson+F,0.497
ENSG00000171489_AA,JTT+F+G,1.957
ENSG00000166685_AA,FLU+F,1.280
ENSG00000145495_AA,FLU+F+G,0.179
ENSG00000178694_AA,Poisson+F,1.247
ENSG00000170144_AA,Poisson+F,0.291
ENSG00000147257_AA,Poisson+F,0.371
ENSG00000198951_AA,WAG+F,1.212
ENSG00000004534_AA,LG+F+G,0.843
ENSG00000189308_AA,WAG+F,0.201
ENSG00000108344_AA,Poisson+F+G,0.273
ENSG00000102096_AA,Poisson+F,0.464
ENSG00000116791_AA,LG+F+G,1.637
ENSG00000115616_AA,WAG+F,0.469
ENSG00000124253_AA,LG+F,0.811
ENSG00000112319_AA,LG+F+G,0.188
ENSG00000110917_AA,FLU+F,0.232
ENSG00000165283_AA,Poisson+F+G,0.341
ENSG00000170144_AA,LG+F+G,0.360
ENSG00000168291_AA,FLU+F,0.356
ENSG00000119711_AA,FLU+F+G,0.382
ENSG00000102287_AA,LG+F+G,1.990
ENSG00000177879_AA,WAG+F,0.635
ENSG00000162367_AA,Poisson+F,0.524
ENSG00000141655_AA,Poisson+F,1.676
ENSG00000138623_AA,Poisson+F,0.911
ENSG00000112249_AA,LG+F+G,0.561
ENSG00000055483_AA,FLU+F,1.650
ENSG00000145623_AA,JTT+F+G,3.052
ENSG00000127955_AA,FLU+F,0.055
ENSG00000114316_AA,WAG+F,0.520
ENSG00000169554_AA,Poisson+F+G,0.193
ENSG00000123154_AA,JTT+F,0.511
ENSG00000099219_AA,JTT+F+G,0.943
ENSG00000100266_AA,WAG+F+G,0.603
ENSG00000040199_AA,JTT+F+G,0.581
ENSG00000101158_AA,JTT+F+G,0.120
ENSG00000168348_AA,WAG+F+G,1.228
ENSG00000151062_AA,JTT+F,0.954
ENSG00000102780_AA,LG+F,0.511
ENSG00000165795_AA,FLU+F+G,0.437
ENSG00000115137_AA,LG+F,0.327
ENSG00000137203_AA,WAG+F,0.055
ENSG00000082258_AA,JTT+F,0.424
ENSG00000226492_AA,WAG+F,0.763
ENSG00000144635_AA,WAG+F,0.354
ENSG00000130812_AA,WAG+F+G,1.036
ENSG00000166275_AA,WAG+F,0.118
ENSG00000172377_AA,WAG+F,1.791
ENSG00000117758_AA,FLU+F+G,0.512
ENSG00000167964_AA,FLU+F+G,1.210
ENSG00000141510_AA,JTT+F+G,1.545
ENSG00000145335_AA,WAG+F,0.392
ENSG00000261694_AA,LG+F+G,1.563
ENSG00000128045_AA,WAG+F,0.385
ENSG00000158850_AA,FLU+F+G,0.312
ENSG00000179094_AA,Poisson+F+G,0.768
ENSG00000198690_AA,JTT+F+G,2.045
ENSG00000177082_AA,FLU+F,1.542
ENSG00000010072_AA,FLU+F+G,2.042
ENSG00000129170_AA,Poisson+F,0.161
ENSG00000162664_AA,JTT+F+G,0.436
ENSG00000113580_AA,JTT+F,0.762
ENSG00000118491_AA,WAG+F,1.117
ENSG00000119326_AA,Poisson+F+G,0.766
ENSG00000141551_AA,Poisson+F,0.127
ENSG00000162063_AA,Poisson+F,0.953
ENSG00000027075_AA,Poisson+F+G,0.267
ENSG00000154889_AA,FLU+F+G,2.344
ENSG00000130695_AA,WAG+F,0.750
ENSG00000167434_AA,Poisson+F+G,3.264
ENSG00000156504_AA,Poisson+F,0.918
ENSG00000186642_AA,LG+F,0.417
ENSG00000187866_AA,FLU+F+G,0.194
ENSG00000118898_AA,LG+F,0.969
ENSG00000102178_AA,WAG+F,0.779
ENSG00000158748_AA,WAG+F+G,1.084
ENSG00000089902_AA,Poisson+F,0.291
ENSG00000170043_AA,Poisson+F,0.098
ENSG00000183379_AA,Poisson+F,0.823
ENSG00000155380_AA,FLU+F+G,1.065
ENSG00000120738_AA,JTT+F,0.363
ENSG00000144524_AA,Poisson+F,0.469
ENSG00000165694_AA,LG+F+G,0.907
ENSG00000120137_AA,FLU+F,0.084
ENSG00000112280_AA,WAG+F,0.622
ENSG00000145075_AA,WAG+F+G,1.706
ENSG00000105131_AA,Poisson+F+G,1.487
ENSG00000165898_AA,WAG+F+G,0.943
ENSG00000089682_AA,LG+F,0.595
ENSG00000103111_AA,LG+F+G,0.860
ENSG00000198915_AA,Poisson+F,0.433
ENSG00000171105_AA,JTT+F+G,0.477
ENSG00000163462_AA,Poisson+F+G,0.207
ENSG00000167580_AA,LG+F+G,0.609
ENSG00000106128_AA,JTT+F,1.227
ENSG00000144362_AA,Poisson+F+G,1.282
ENSG00000168734_AA,Poisson+F+G,0.862
ENSG00000185745_AA,Poisson+F,2.715
ENSG00000108256_AA,JTT+F+G,0.398
ENSG00000102387_AA,JTT+F,2.809
ENSG00000121577_AA,FLU+F+G,1.579
ENSG00000174611_AA,FLU+F,0.700
ENSG00000237651_AA,LG+F+G,4.167
ENSG00000103534_AA,LG+F+G,2.144
ENSG00000175984_AA,LG+F+G,0.946
ENSG00000147274_AA,LG+F,0.176
ENSG00000114739_AA,FLU+F+G,0.119
ENSG00000090266_AA,JTT+F,1.849
ENSG00000143653_AA,FLU+F,1.074
ENSG00000175311_AA,FLU+F,1.280
ENSG00000120725_AA,JTT+F+G,0.947
ENSG00000011083_AA,FLU+F+G,0.310
ENSG00000135390_AA,JTT+F,1.329
ENSG00000163110_AA,LG+F,0.841
ENSG00000185917_AA,LG+F,1.341
ENSG00000165219_AA,FLU+F+G,0.161
ENSG00000180785_AA,FLU+F,0.577
ENSG00000160746_AA,FLU+F,0.655
ENSG00000172732_AA,WAG+F+G,1.355
ENSG00000180730_AA,Poisson+F,0.589
ENSG00000013364_AA,FLU+F,0.689
ENSG00000130783_AA,LG+F+G,1.641
ENSG00000162702_AA,LG+F,0.430
ENSG00000187535_AA,LG+F+G,1.447
ENSG00000131730_AA,FLU+F,0.295
ENSG00000149418_AA,WAG+F,1.467
ENSG00000147724_AA,LG+F,1.300
ENSG00000106328_AA,WAG+F,1.166
ENSG00000125651_AA,FLU+F+G,0.865
ENSG00000185621_AA,LG+F+G,0.739
ENSG00000144827_AA,LG+F+G,1.648
ENSG00000175344_AA,FLU+F,0.350
ENSG00000170445_AA,Poisson+F,0.317
ENSG00000127483_AA,FLU+F,0.501
ENSG00000112232_AA,WAG+F+G,0.318
ENSG00000088986_AA,LG+F+G,0.334
ENSG00000055955_AA,FLU+F,1.874
ENSG00000167258_AA,FLU+F,0.411
ENSG00000113119_AA,JTT+F+G,1.117
ENSG00000159352_AA,LG+F,0.145
ENSG00000100055_AA,LG+F,0.557
ENSG00000061676_AA,WAG+F+G,0.019
ENSG00000266764_AA,FLU+F,1.665
ENSG00000079150_AA,WAG+F,0.777
ENSG00000187860_AA,JTT+F,1.566
ENSG00000145242_AA,WAG+F,0.211
ENSG00000123338_AA,LG+F,0.434
ENSG00000075399_AA,Poisson+F+G,1.104
ENSG00000198873_AA,WAG+F,0.332
ENSG00000072041_AA,JTT+F,0.678
ENSG00000153551_AA,JTT+F+G,1.726
ENSG00000129667_AA,JTT+F,0.606
ENSG00000101463_AA,JTT+F,0.596
ENSG00000198837_AA,LG+F+G,0.586
ENSG00000184979_AA,Poisson+F+G,2.154
ENSG00000183034_AA,FLU+F,0.973
ENSG00000197136_AA,FLU+F,0.285
ENSG00000167434_AA,WAG+F+G,3.406
ENSG00000159761_AA,LG+F+G,2.225
ENSG00000186132_AA,FLU+F+G,1.019
ENSG00000105675_AA,WAG+F+G,0.158
ENSG00000041802_AA,FLU+F,1.088
ENSG00000129467_AA,WAG+F,0.487
ENSG00000155886_AA,JTT+F+G,0.749
ENSG00000102794_AA,Poisson+F,1.449
ENSG00000115761_AA,WAG+F,0.347
ENSG00000132676_AA,LG+F+G,1.434
ENSG00000100505_AA,LG+F,0.177
ENSG00000132394_AA,LG+F,0.797
ENSG00000020922_AA,WAG+F+G,0.904
ENSG00000129159_AA,FLU+F+G,0.061
ENSG00000179111_AA,WAG+F,0.503
ENSG00000198894_AA,LG+F,0.890
ENSG00000136895_AA,FLU+F+G,0.500
ENSG00000155893_AA,JTT+F+G,0.881
ENSG00000115459_AA,Poisson+F+G,1.396
ENSG00000124074_AA,LG+F+G,1.280
ENSG00000167657_AA,WAG+F,0.769
ENSG00000182771_AA,LG+F,0.236
ENSG00000012822_AA,Poisson+F,0.585
ENSG00000135423_AA,JTT+F+G,0.491
ENSG00000099968_AA,FLU+F,1.090
ENSG00000083223_AA,LG+F+G,1.222
ENSG00000100678_AA,JTT+F+G,0.366
ENSG00000015520_AA,JTT+F,1.453
ENSG00000169504_AA,FLU+F+G,0.367
ENSG00000168743_AA,JTT+F+G,0.938
ENSG00000176435_AA,Poisson+F+G,2.230
ENSG00000148926_AA,Poisson+F,1.471
ENSG00000168036_AA,LG+F,0.010
ENSG00000135436_AA,JTT+F+G,2.755
ENSG00000105699_AA,JTT+F,1.028
ENSG00000165694_AA,LG+F,0.858
ENSG00000123080_AA,JTT+F+G,0.379
ENSG00000104133_AA,WAG+F,1.431
ENSG00000157005_AA,LG+F,0.175
ENSG00000110031_AA,WAG+F,1.202
ENSG00000100364_AA,Poisson+F+G,0.591
ENSG00000108950_AA,FLU+F+G,1.111
ENSG00000076604_AA,Poisson+F,0.149
ENSG00000122386_AA,FLU+F,1.319
ENSG00000122966_AA,LG+F+G,0.229
ENSG00000108829_AA,WAG+F+G,0.496
ENSG00000188921_AA,JTT+F,0.802
ENSG00000143882_AA,Poisson+F,0.637
ENSG00000168743_AA,WAG+F,0.912
ENSG00000169016_AA,JTT+F,0.518
ENSG00000010270_AA,JTT+F,0.300
ENSG00000099139_AA,WAG+F,1.189
ENSG00000064419_AA,Poisson+F,0.123
ENSG00000213639_AA,FLU+F+G,0.003
ENSG00000135823_AA,Poisson+F+G,0.431
ENSG00000132359_AA,Poisson+F+G,0.438
ENSG00000029534_AA,FLU+F+G,0.773
ENSG00000189280_AA,WAG+F,1.220
ENSG00000187231_AA,FLU+F,0.066
ENSG00000165525_AA,LG+F+G,0.624
ENSG00000163812_AA,LG+F+G,0.292
ENSG00000132424_AA,WAG+F,0.221
ENSG00000143412_AA,WAG+F+G,1.624
ENSG00000197223_AA,WAG+F+G,0.757
ENSG00000121653_AA,WAG+F+G,0.553
ENSG00000171033_AA,LG+F+G,0.233
ENSG00000161638_AA,LG+F,0.686
ENSG00000038274_AA,WAG+F,0.385
ENSG00000141012_AA,WAG+F,0.949
ENSG00000155363_AA,Poisson+F+G,0.744
ENSG00000173327_AA,LG+F+G,0.500
ENSG00000141448_AA,FLU+F,0.561
ENSG00000171097_AA,WAG+F+G,1.533
ENSG00000262275_AA,WAG+F+G,1.509
ENSG00000089094_AA,JTT+F,0.251
ENSG00000156076_AA,Poisson+F+G,0.631
ENSG00000165475_AA,LG+F+G,1.453
ENSG00000179915_AA,FLU+F,0.092
ENSG00000126773_AA,JTT+F,1.405
ENSG00000163607_AA,JTT+F,1.217
ENSG00000138035_AA,JTT+F,0.603
ENSG00000154645_AA,JTT+F,0.503
ENSG00000198478_AA,WAG+F,0.444
ENSG00000198963_AA,WAG+F+G,0.193
ENSG00000013561_AA,JTT+F+G,0.518
ENSG00000065183_AA,JTT+F,0.540
ENSG00000165197_AA,JTT+F,1.060
ENSG00000169519_AA,Poisson+F,1.248
ENSG00000167311_AA,FLU+F+G,1.790
ENSG00000166143_AA,JTT+F+G,2.159
ENSG00000158966_AA,LG+F,0.188
ENSG00000097007_AA,WAG+F+G,0.850
ENSG00000184454_AA,JTT+F,1.314
ENSG00000143194_AA,JTT+F+G,0.852
ENSG00000101138_AA,Poisson+F,0.052
ENSG00000164081_AA,Poisson+F,0.886
ENSG00000129315_AA,LG+F,0.606
ENSG00000163590_AA,LG+F+G,0.054
ENSG00000100813_AA,WAG+F+G,0.896
ENSG00000163359_AA,LG+F,1.068
ENSG00000111653_AA,LG+F+G,0.055
ENSG00000167118_AA,LG+F+G,0.721
ENSG00000170743_AA,FLU+F+G,0.313
ENSG00000106459_AA,WAG+F,0.044
ENSG00000230989_AA,FLU+F,1.228
ENSG00000206052_AA,WAG+F+G,0.145
ENSG00000124019_AA,WAG+F,2.144
ENSG00000146282_AA,WAG+F,0.695
